SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
672815,Uta (061) (EB03-061),Draft,22,https://tcgplayer-cdn.tcgplayer.com/product/672815_in_1000x1000.jpg,Secret Rare,"[Activate: Main] [Once Per Turn] Set up to 1 of your DON!! cards as active. Then, rest up to 1 of your opponent's DON!! cards or Characters with a cost of 4 or less.<br>
[End of Your Turn] You may rest 1 of your DON!! cards: Set up to 1 of your {FILM} type Characters as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672816,Uta (061) (Alternate Art) (EB03-061),Draft,50,https://tcgplayer-cdn.tcgplayer.com/product/672816_in_1000x1000.jpg,Secret Rare,"[Activate: Main] [Once Per Turn] Set up to 1 of your DON!! cards as active. Then, rest up to 1 of your opponent's DON!! cards or Characters with a cost of 4 or less.<br>
[End of Your Turn] You may rest 1 of your DON!! cards: Set up to 1 of your {FILM} type Characters as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672817,Uta (061) (Manga) (EB03-061),Draft,3156,https://tcgplayer-cdn.tcgplayer.com/product/672817_in_1000x1000.jpg,Manga Rare,"[Activate: Main] [Once Per Turn] Set up to 1 of your DON!! cards as active. Then, rest up to 1 of your opponent's DON!! cards or Characters with a cost of 4 or less.<br>
[End of Your Turn] You may rest 1 of your DON!! cards: Set up to 1 of your {FILM} type Characters as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672818,Trafalgar Law (EB03-062),Draft,58,https://tcgplayer-cdn.tcgplayer.com/product/672818_in_1000x1000.jpg,Secret Rare,"[Rush]<br>
[Activate: Main] <strong>You may trash 1 card from your hand and trash this Character:</strong> Add up to 1 card from the top of your deck to the top of your Life cards. Then, play up to 1 [Trafalgar Law] with a cost of 7 or less from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672819,Trafalgar Law (Alternate Art) (EB03-062),Draft,127,https://tcgplayer-cdn.tcgplayer.com/product/672819_in_1000x1000.jpg,Secret Rare,"[Rush]<br>
[Activate: Main] <strong>You may trash 1 card from your hand and trash this Character:</strong> Add up to 1 card from the top of your deck to the top of your Life cards. Then, play up to 1 [Trafalgar Law] with a cost of 7 or less from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672820,Uta (003) (SP) (EB03-003),Draft,710,https://tcgplayer-cdn.tcgplayer.com/product/672820_in_1000x1000.jpg,Special Rare,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672821,Tashigi (SP) (EB03-018),Draft,398,https://tcgplayer-cdn.tcgplayer.com/product/672821_in_1000x1000.jpg,Special Rare,"[Opponent's Turn] This Character cannot be K.O.'d by your opponent's effects and gains [Blocker].<br>
[End of Your Turn] <strong>You may rest 1 of your DON!! cards and trash 1 card from your hand:</strong> Set this Character as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672822,Nefeltari Vivi (024) (SP) (EB03-024),Draft,1129,https://tcgplayer-cdn.tcgplayer.com/product/672822_in_1000x1000.jpg,Special Rare,"[Blocker]<br>
[On Play] Play up to 1 {Alabasta} or {Straw Hat Crew} type Character card with a cost of 5 or less from your hand. Then, you cannot play any Character cards on your field during this turn.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672823,Boa Hancock (SP) (EB03-026),Draft,2325,https://tcgplayer-cdn.tcgplayer.com/product/672823_in_1000x1000.jpg,Special Rare,"[On Play] If your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.<br>
[Activate: Main] [Once Per Turn] <strong>You may place 1 of your Characters at the bottom of the owner's deck:</strong> Give your Leader and 1 Character up to 1 rested DON!! card each.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672824,Vinsmoke Reiju (SP) (EB03-031),Draft,956,https://tcgplayer-cdn.tcgplayer.com/product/672824_in_1000x1000.jpg,Special Rare,"[Your Turn] [On Play] <strong>DON!! 1:</strong> If your Leader is [Sanji], activate the [Main] effect of up to 1 Event card with a cost of 7 or less in your trash.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672825,Koala (SP) (EB03-042),Draft,526,https://tcgplayer-cdn.tcgplayer.com/product/672825_in_1000x1000.jpg,Special Rare,"If your Leader has the {Revolutionary Army} type, this Character gains +4 cost.<br>
[Opponent's Turn] [On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 6 or less other than [Koala] or up to 1 [Nico Robin] with a cost of 6 or less from your hand or trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672826,Perona (045) (SP) (EB03-045),Draft,715,https://tcgplayer-cdn.tcgplayer.com/product/672826_in_1000x1000.jpg,Special Rare,"[Blocker]<br>
[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters. Then, if you have 10 or more cards in your trash, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672827,Nami (053) (SP) (EB03-053),Draft,3463,https://tcgplayer-cdn.tcgplayer.com/product/672827_in_1000x1000.jpg,Special Rare,"[On Play] Give up to 1 rested DON!! card to your Leader. Then, if your opponent has 3 or more Life cards, add up to 1 card from the top of your opponent's Life cards to the owner's hand.<br>
[On K.O.] <strong>You may turn 1 card from the top of your Life cards face-up:</strong> Play up to 1 Character card with 6000 power or less from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672828,Nico Robin (055) (SP) (EB03-055),Draft,2588,https://tcgplayer-cdn.tcgplayer.com/product/672828_in_1000x1000.jpg,Special Rare,"[On Play] <strong>You may trash 1 card from the top of your Life cards:</strong> If your Leader has the {Straw Hat Crew} type, add up to 2 cards from the top of your deck to the top of your Life cards.<br>
[Opponent's Turn] [On K.O.] You may deal 1 damage to your opponent.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
675744,One Piece Heroines Campaign - Dash Pack,Draft,18,https://tcgplayer-cdn.tcgplayer.com/product/675744_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
675745,Nefeltari Vivi - EB02-026 (EB02-026),Draft,25,https://tcgplayer-cdn.tcgplayer.com/product/675745_in_1000x1000.jpg,super-rare,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
675746,Koala - OP05-006 (OP05-006),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/675746_in_1000x1000.jpg,super-rare,"[On Play] If your Leader has the [Revolutionary Army] type, give up to 1 of your opponent's Characters -3000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
675747,Perona - OP09-034 (OP09-034),Draft,15,https://tcgplayer-cdn.tcgplayer.com/product/675747_in_1000x1000.jpg,Rare,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Dracule Mihawk] or ""Thriller Bark Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
675748,O-Nami - ST18-002 (ST18-002),Draft,20,https://tcgplayer-cdn.tcgplayer.com/product/675748_in_1000x1000.jpg,Common,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br><br>
[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677559,DON!! Card (Nami) (Gold),Draft,178,https://tcgplayer-cdn.tcgplayer.com/product/677559_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677560,DON!! Card (Nami),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/677560_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677560,DON!! Card (Nami),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/677560_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677566,DON!! Card (Uta),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/677566_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677566,DON!! Card (Uta),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/677566_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677567,DON!! Card (Uta) (Gold),Draft,95,https://tcgplayer-cdn.tcgplayer.com/product/677567_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677568,DON!! Card (Nico Robin),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/677568_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677568,DON!! Card (Nico Robin),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/677568_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677569,DON!! Card (Nico Robin) (Gold),Draft,136,https://tcgplayer-cdn.tcgplayer.com/product/677569_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677570,DON!! Card (Boa Hancock),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/677570_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677570,DON!! Card (Boa Hancock),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/677570_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
677571,DON!! Card (Boa Hancock) (Gold),Draft,210,https://tcgplayer-cdn.tcgplayer.com/product/677571_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
679503,Extra Booster: One Piece Heroines Edition Sleeved Booster Pack,Draft,30,https://tcgplayer-cdn.tcgplayer.com/product/679503_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
671793,Stealth Black (EB04-041),Draft,11,https://tcgplayer-cdn.tcgplayer.com/product/671793_in_1000x1000.jpg,Common,"[Main] If your Leader is [Sanji] and you have 4 or more DON!! cards on your field, play up to 1 [Sanji] with 6000 power or less from your hand or trash.<br>
<br>[Trigger] Draw 2 cards and trash 1 card from your hand.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671794,Scaled Neptunian (EB04-011),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671794_in_1000x1000.jpg,Common,"[Rush: Character] <em>(This card can attack Characters on the turn in which it is played.)</em><br><br>
[On Play] Draw a card for each of your {Neptunian} type Characters. Then, trash the same number of cards from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671795,Kouzuki Sukiyaki (EB04-014),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671795_in_1000x1000.jpg,Common,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br><br>
[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your {Land of Wano} type Leader.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671796,Bird Neptunian (EB04-016),Draft,9,https://tcgplayer-cdn.tcgplayer.com/product/671796_in_1000x1000.jpg,Common,"[Activate: Main] Set up to 1 of your DON!! cards as active. Then, you cannot set DON!! cards as active using Character effects during this turn.<br><br>
[When Attacking] If you have 3 or more {Neptunian} type Characters, rest up to 1 of your opponent's Characters with a cost of 8 or less.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671797,Mystoms (EB04-017),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671797_in_1000x1000.jpg,Common,"[Your Turn] If you have 3 or more {Minks} type Characters, give all of your opponent's Characters 1 cost.<br><br>
[On Play] If your Leader has the {Minks} type, play up to 1 {Minks} type Character card with a cost of 5 or less from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671798,Shark Brick Fist (EB04-020),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/671798_in_1000x1000.jpg,Common,"[Counter] Up to 1 of your {Fish-Man} type Leader or Character cards gains +3000 power during this battle. Then, set up to 1 of your {Fish-Man} type Characters as active.<br><br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671799,Igaram (EB04-021),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671799_in_1000x1000.jpg,Common,"[On Play] If your Leader is [Nefeltari Vivi], draw 2 cards and trash 1 card from your hand.<br><br>
[Activate: Main] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671800,Terracotta (EB04-024),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/671800_in_1000x1000.jpg,Common,"[Activate: Main] <strong>You may rest this Character and trash 1 card from your hand:</strong> Up to 1 of your {Alabasta} type Characters gains [Unblockable] during this turn.<br><br>
<em>(This card cannot be blocked.)</em>",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671801,Bluegrass (EB04-026),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/671801_in_1000x1000.jpg,Common,"[On Play] Place up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck.<br><br>
[When Attacking] Draw 1 card and trash 1 card from your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671802,Groggy Monsters (EB04-033),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/671802_in_1000x1000.jpg,Common,"[On Play] <strong>DON!! 1:</strong> If you have 3 or more {Foxy Pirates} type Characters, K.O. up to 1 of your opponent's Characters with 6000 base power or less.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671803,Charlotte Pudding (EB04-034),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671803_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> If you have 4 or more Events in your trash, up to 1 of your Leader or Character cards gains +2000 power during this battle.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671804,Hitokiri Kamazo (EB04-035),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671804_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Kid Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671805,Porche (EB04-037),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/671805_in_1000x1000.jpg,Common,"[On Play] If your Leader has the {Foxy Pirates} type, look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671806,"Capone""Gang""Bege (OP14-003)",Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671806_in_1000x1000.jpg,Common,This Character cannot be K.O.'d by effects of your opponent's Characters with 5000 base power or less.,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671807,Killer (OP14-005),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671807_in_1000x1000.jpg,Common,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671808,Shachi & Penguin (OP14-006),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671808_in_1000x1000.jpg,Common,"[When Attacking] If this Character has 5000 power or more, give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671809,Jewelry Bonney (OP14-007),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/671809_in_1000x1000.jpg,Common,,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671810,Scratchmen Apoo (OP14-008),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671810_in_1000x1000.jpg,Common,,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671811,Bepo (OP14-012),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671811_in_1000x1000.jpg,Common,"[When Attacking] If this Character has 5000 power or more, give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671812,Chambres (OP14-017),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671812_in_1000x1000.jpg,Common,[Main] Select 2 of your opponent's Characters with 9000 base power or less. Swap the base power of the selected Characters with each other during this turn.,Red,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671813,Issho - OP14-021 (OP14-021),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671813_in_1000x1000.jpg,Common,"[Your Turn] When this Character becomes rested, you may add 1 card from the top of your Life cards to your hand. If you do, up to 1 of your opponent's rested Characters or Stages will not become active in your opponent's next Refresh Phase.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671814,Kin'emon (OP14-024),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671814_in_1000x1000.jpg,Common,"[On Play] Set up to 3 of your DON!! cards as active. Then, you cannot play Character cards during this turn.<br><br>
[On K.O.] Rest up to 1 of your opponent's cards.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671815,Kuro (OP14-025),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671815_in_1000x1000.jpg,Common,"[On Play] If your Leader is [Kuro], play up to 1 {East Blue} type Character card with a cost of 6 or less from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671816,Johnny (OP14-028),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671816_in_1000x1000.jpg,Common,"[Your Turn] When this Character becomes rested, K.O. up to 1 of your opponent's rested Characters with a cost of 2 or less.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671817,Chaka & Pell - OP14-030 (OP14-030),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671817_in_1000x1000.jpg,Common,,Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671818,Yosaku (OP14-035),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671818_in_1000x1000.jpg,Common,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's rested Characters with a cost of 4 or less will not become active in your opponent's next Refresh Phase.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671819,"Strive to Surpass me, Roronoa Zoro!!! (OP14-036)",Draft,9,https://tcgplayer-cdn.tcgplayer.com/product/671819_in_1000x1000.jpg,Common,"[Counter] <strong>You may rest 1 of your cards:</strong> Up to 1 of your Leader or Character cards gains +4000 power during this battle.<br><br>
[Trigger] <strong>You may rest 1 of your cards:</strong> Rest up to 1 of your opponent's Characters with 7000 base power or less.",Green,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671820,Edward.Newgate (OP14-044),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671820_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[On Play] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", draw 2 cards and trash 1 card from your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671821,Shiryu (OP14-048),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671821_in_1000x1000.jpg,Common,"[On Play] Return up to 1 of your opponent's Characters to the owner's hand. Then, trash all cards from your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671822,Hatchan (OP14-051),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671822_in_1000x1000.jpg,Common,[DON!! x2] [On K.O.] Draw 1 card.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671823,Hannyabal (OP14-052),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671823_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[On Play] <strong>You may trash 3 cards from your hand:</strong> Play up to 1 {Impel Down} type Character card with a cost of 6 or less from your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671824,Vista (OP14-053),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671824_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[Opponent's Turn] If you have 7 or less cards in your hand, this Character's base power becomes the same as your Leader's base power.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671825,The Macro Gang (OP14-055),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671825_in_1000x1000.jpg,Common,,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671826,Wadatsumi (OP14-056),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671826_in_1000x1000.jpg,Common,"This Character cannot attack.<br><br>
When a card is trashed from your hand by an effect, this Character's effect is negated during this turn.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671827,Don't Worry!! I'm Here!! (OP14-057),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/671827_in_1000x1000.jpg,Common,"[Main] All of your {Fish-Man} or {Merfolk} type Leader and Character cards gain +1000 power during this turn.<br><br>
[Trigger] Draw 2 cards.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671828,Gladius (OP14-062),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671828_in_1000x1000.jpg,Common,[On K.O.] <strong>DON!! 1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>:</strong> K.O. or rest up to 1 of your opponent's Characters with a base power of 6000 or less.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671829,Giolla (OP14-064),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671829_in_1000x1000.jpg,Common,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, K.O. up to 1 of your opponent's Characters with a base power of 0.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671830,Senor Pink (OP14-065),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671830_in_1000x1000.jpg,Common,[On K.O.] Your opponent returns 1 DON!! card from their field to their DON!! deck.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671831,Diamante (OP14-066),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671831_in_1000x1000.jpg,Common,,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671832,Buffalo (OP14-070),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671832_in_1000x1000.jpg,Common,"When this Character becomes rested by your opponent's Character's effect, you may return 1 DON!! card from your field to your DON!! deck. If you do, set this Character as active.<br><br>
[Blocker]",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671833,Machvise (OP14-073),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671833_in_1000x1000.jpg,Common,,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671834,Lao.G (OP14-075),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671834_in_1000x1000.jpg,Common,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it. Then, give up to 1 of your opponent's Characters 2000 power during this turn.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
